Languedoc-Roussillon,Hérault,Villeneuve-lès-Maguelone,9506,43.5332397,3.8616165,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,Sallaumines,9505,50.421504,2.857594,default
Île-de-France,Seine-et-Marne,La Ferté-sous-Jouarre,9504,48.950507,3.130059,default
Aquitaine Limousin Poitou-Charentes,Lot-et-Garonne,Le Passage,9484,44.200867,0.602179,default
Nord-Pas-de-Calais Picardie,Nord,Leers,9456,50.679774,3.247033,default
Bourgogne Franche-Comté,Nievre,Varennes-Vauzelles,9440,47.0117913,3.1388543,default
Île-de-France,Val-d'Oise,Ézanville,9438,49.038069,2.360491,default
Alsace-Champagne-Ardenne-Lorraine,Haut-Rhin,Pfastatt,9426,47.768574,7.302206,default
Languedoc-Roussillon Midi-Pyrénées,Hérault,Saint-Gély-du-Fesc,9423,43.69208,3.804436,default
Île-de-France,Essonne,Grigny,9419,48.656473,2.385166,default
Alsace-Champagne-Ardenne-Lorraine,Meurthe-et-Moselle,Villerupt,9415,49.470163,5.930146,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,Hagondange,9405,49.25418,6.168126,default
Normandie,Seine-Maritime,Gonfreville-l'Orcher,9378,49.502579,0.233079,default
Auvergne Rhône-Alpes,Rhône,Feyzin,9377,45.673616,4.859394,default
Aquitaine Limousin Poitou-Charentes,Charente,Soyaux,9366,45.641437,0.192981,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,Revel,9364,43.458611,2.004573,default
Pays de la Loire,Vendee,Luçon,9361,46.454772,-1.167062,default
Nord-Pas-de-Calais Picardie,Aisne,Hirson,9346,49.9200919,4.084192,default
Aquitaine Limousin Poitou-Charentes,Landes,Saint-Pierre-du-Mont,9337,43.8818198,-0.5192546,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,Lambesc,9335,43.653995,5.261712,default
Normandie,Calvados,Ouistreham,9329,49.276656,-0.258658,default
Lorraine,Meurthe-et-Moselle,Jarville-la-Malgrange,9329,48.673932,6.200932,default
Provence-Alpes-Côte d'Azur,Var,Le Muy,9328,43.472036,6.566575,default
Aquitaine Limousin Poitou-Charentes,Pyrénées-Atlantiques,Urrugne,9316,43.362402,-1.700075,default
Provence-Alpes-Côte d'Azur,Var,Le Beausset,9310,43.198331,5.802294,default
Bretagne,Finistere,Fouesnant,9305,47.893746,-4.011527,default
Poitou-Charentes,Deux-Sevres,Thouars,9302,46.976154,-0.216803,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,Beuvry,9298,50.522368,2.680904,default
Centre,Cher,Saint-Doulchard,9295,47.099779,2.372956,default
Auvergne Rhône-Alpes,Ain,Miribel,9277,45.824508,4.954543,default
Aquitaine,Dordogne,Sarlat-la-Canéda,9259,44.890891,1.217292,default
Midi-Pyrénées,Haute-Garonne,Auterive,9252,43.352627,1.4775069,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,Cabriès,9251,43.441195,5.37999,default
Île-de-France,Val-d'Oise,Méry-sur-Oise,9237,49.064451,2.184997,default
Rhone-Alpes,Ain,Ferney-Voltaire,9236,46.257632,6.108669,default
Alsace,Bas-Rhin,Molsheim,9233,48.543715,7.491512,default
Île-de-France,Essonne,Fleury-Mérogis,9219,48.630742,2.36675,default
Nord-Pas-de-Calais Picardie,Nord,Escaudain,9214,50.334246,3.344325,default
Île-de-France,Essonne,Bondoufle,9198,48.612707,2.376663,default
Provence-Alpes-Côte d'Azur,Var,Lorgues,9193,43.493236,6.361557,default
Nord-Pas-de-Calais Picardie,Oise,Gouvieux,9179,49.192878,2.409336,default
Île-de-France,Seine-et-Marne,Thorigny-sur-Marne,9150,48.883881,2.712292,default
Île-de-France,Essonne,Crosne,9138,48.720171,2.461891,default
Nord-Pas-de-Calais Picardie,Oise,Lamorlaye,9136,49.157554,2.439851,default
Pays de la Loire,Sarthe,La Ferté-Bernard,9116,48.185934,0.655979,default
Bretagne,Ille-et-Vilaine,Redon,9114,47.650742,-2.083938,default
Bretagne,Finistere,Landivisiau,9108,48.510131,-4.073265,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,Gignac-la-Nerthe,9099,43.390916,5.233463,default
Normandie,Seine-Maritime,Petit-Couronne,9097,49.385602,1.020078,default
Normandie,Eure,Pont-Audemer,9079,49.354883,0.5142989,default
Pays de la Loire,Maine-et-Loire,Saint-Barthélemy-d'Anjou,9077,47.468607,-0.495751,default
Bourgogne Franche-Comté,Saône-et-Loire,Paray-le-Monial,9064,46.452222,4.120665,default
Île-de-France,Yvelines,Magny-les-Hameaux,9063,48.741829,2.053208,default
Bourgogne Franche-Comté,Côte-d'Or,Fontaine-lès-Dijon,9055,47.34985,5.022149,default
Centre,Loiret,Pithiviers,9039,48.173423,2.255849,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,Isbergues,9038,50.624287,2.453039,default
Auvergne Rhône-Alpes,Allier,Domérat,9033,46.3609889,2.533002,default
Île-de-France,Yvelines,Meulan-en-Yvelines,8992,49.008107,1.916319,default
Bretagne,Ille-et-Vilaine,Saint-Grégoire,8989,48.153561,-1.683146,default
Bourgogne Franche-Comté,Côte-d'Or,Longvic,8981,47.285177,5.06111,default
Normandie,Seine-Maritime,Lillebonne,8972,49.5188773,0.5344584,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,Villeneuve-Tolosane,8960,43.527442,1.344769,default
Normandie,Manche,Coutances,8951,49.047808,-1.4452609,default
Auvergne Rhône-Alpes,Drome,Livron-sur-Drôme,8945,44.76828,4.839978,default
Languedoc-Roussillon Midi-Pyrénées,Hérault,Pérols,8939,43.563782,3.954211,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,Velaux,8930,43.523013,5.253467,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,Saint-Lys,8917,43.510619,1.175713,default
Aquitaine Limousin Poitou-Charentes,Lot-et-Garonne,Tonneins,8914,44.391183,0.308179,default
Rhone-Alpes,Ain,Belley,8909,45.76096,5.686346,default
Auvergne Rhône-Alpes,Haute-Savoie,Chamonix-Mont-Blanc,8897,45.923697,6.869433,default
Rhone-Alpes,Drome,Saint-Paul-Trois-Châteaux,8851,44.348678,4.768295,default
Aquitaine Limousin Poitou-Charentes,Charente-Maritime,Aytré,8844,46.134424,-1.113732,default
Auvergne Rhône-Alpes,Drome,Saint-Vallier,8824,45.178291,4.815205,default
Pays de la Loire,Maine-et-Loire,Chemillé-Melay,8822,47.210107,-0.727409,default
Auvergne Rhône-Alpes,Loire,Unieux,8821,45.40582,4.268712,default
Bretagne,Morbihan,Séné,8821,47.619804,-2.737159,default
Nord-Pas-de-Calais Picardie,Nord,Aulnoye-Aymeries,8816,50.201182,3.831173,default
Île-de-France,Hauts-de-Seine,Vaucresson,8816,48.84389,2.1624469,default
Île-de-France,Val-d'Oise,Beauchamp,8792,49.015751,2.191521,default
Auvergne Rhône-Alpes,Haute-Loire,Monistrol-sur-Loire,8788,45.292432,4.172183,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,Roquevaire,8776,43.349537,5.603996,default
Aquitaine Limousin Poitou-Charentes,Haute-Vienne,Couzeix,8763,45.877448,1.238798,default
Auvergne Rhône-Alpes,Ain,Divonne-les-Bains,8762,46.358168,6.13604,default
Centre,Loiret,Chécy,8756,47.891459,2.025287,default
