Auvergne Rhône-Alpes,Puy-de-Dome,,Chamalières,17733,45.77412,3.060484,default
Île-de-France,Val-d'Oise,,Soisy-sous-Montmorency,17637,48.988506,2.299731,default
Auvergne Rhône-Alpes,Haute-Savoie,,Cluses,17627,46.06039,6.580582,default
Rhone-Alpes,Rhône,,Saint-Fons,17584,45.70887399999999,4.853374,default
Île-de-France,Seine-et-Marne,,Moissy-Cramayel,17500,48.62715799999999,2.593706,default
Nord-Pas-de-Calais,Nord,,Faches-Thumesnil,17497,50.602642,3.06953,default
Auvergne Rhône-Alpes,Isere,,Meylan,17493,45.209786,5.777628000000001,default
Auvergne Rhône-Alpes,Haute-Savoie,,Cran-Gevrier,17493,45.907737,6.106676999999999,default
Brittany,Ille-et-Vilaine,,Vitré,17463,48.12474599999999,-1.21543,default
Alsace-Champagne-Ardenne-Lorraine,Bas-Rhin,,Lingolsheim,17450,48.554457,7.681749000000001,default
Alsace,Bas-Rhin,,Bischheim,17432,48.614813,7.751991,default
Bourgogne Franche-Comté,Doubs,,Pontarlier,17398,46.9041039,6.354241999999999,default
Provence-Alpes-Côte d'Azur,Vaucluse,,Le Pontet,17344,43.9591489,4.863830999999999,default
Normandy,Seine-Maritime,,Elbeuf,17343,49.292163,1.00691,default
Provence-Alpes-Côte d'Azur,Bouches-du-Rhone,,Port-de-Bouc,17208,43.405449,4.985931,default
Normandy,Manche,,Équeurdreville-Hainneville,17175,49.648868,-1.653674,default
Île-de-France,Seine-et-Marne,,Montereau-Fault-Yonne,17173,48.38473399999999,2.956193,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,,Plaisance-du-Touch,17126,43.56468599999999,1.2949,default
Centre,Loir-et-Cher,,Vendôme,17121,47.792551,1.065343,default
Auvergne Rhône-Alpes,Loire,,Firminy,17066,45.387638,4.287617,default
Bourgogne Franche-Comté,Jura,,Lons-le-Saunier,17063,46.671361,5.550796,default
Aquitaine Limousin Poitou-Charentes,Gironde,,Bruges,16954,44.88179299999999,-0.6127469999999999,default
Centre,Loir-et-Cher,,Romorantin-Lanthenay,16891,47.358657,1.747259,default
Aquitaine Limousin Poitou-Charentes,Pyrénées-Atlantiques,,Hendaye,16887,43.359399,-1.766148,default
Nord-Pas-de-Calais Picardie,Pas-de-Calais,,Carvin,16873,50.491515,2.958107,default
Brittany,Ille-et-Vilaine,,Bruz,16855,48.024538,-1.747148,default
Brittany,Ille-et-Vilaine,,Cesson-Sévigné,16784,48.11947199999999,-1.602923,default
Île-de-France,Val-d'Oise,,Éragny,16704,49.02458,2.094985,default
Languedoc-Roussillon Midi-Pyrénées,Hérault,,Mauguio,16659,43.6154409,4.010165,default
Nord-Pas-de-Calais Picardie,Nord,,Saint-Amand-les-Eaux,16653,50.44897899999999,3.428713,default
Île-de-France,Val-de-Marne,,Bonneuil-sur-Marne,16642,48.774755,2.487765,default
Languedoc-Roussillon Midi-Pyrénées,Haute-Garonne,,Cugnaux,16638,43.537141,1.344995,default
Provence-Alpes-Côte d'Azur,Var,,La Crau,16612,43.147764,6.073126999999999,default
Aquitaine Limousin Poitou-Charentes,Gironde,,Floirac,16531,44.8305549,-0.527552,default
Île-de-France,Seine-et-Marne,,Brie-Comte-Robert,16529,48.69122669999999,2.6103697,default
Provence-Alpes-Côte d'Azur,Alpes-de-Haute-Provence,,Digne-les-Bains,16512,44.09219299999999,6.235976,default
Centre,Loiret,,Saint-Jean-de-la-Ruelle,16488,47.912722,1.874149,default
Île-de-France,Yvelines,,Marly-le-Roi,16485,48.868389,2.097727,default
Provence-Alpes-Côte d'Azur,Var,,Brignoles,16450,43.40655,6.061186999999999,default
Île-de-France,Val-d'Oise,,Osny,16441,49.0700239,2.062715,default
Aquitaine Limousin Poitou-Charentes,Gironde,,Cestas,16438,44.741163,-0.6843549999999999,default
Île-de-France,Val-de-Marne,,Gentilly,16427,48.8138999,2.344688,default
Île-de-France,Val-de-Marne,,Bry-sur-Marne,16423,48.834913,2.5236489,default
Île-de-France,Val-de-Marne,,Boissy-Saint-Léger,16399,48.7544029,2.5060809,default
Île-de-France,Val-d'Oise,,Jouy-le-Moutier,16300,49.01569500000001,2.047209,default
Centre,Indre-et-Loire,,Saint-Cyr-sur-Loire,16239,47.401366,0.6633599,default
Île-de-France,Yvelines,,Le Pecq,16237,48.897267,2.106434,default
Auvergne Rhône-Alpes,Isere,,L'Isle-d'Abeau,16225,45.623157,5.230114899999999,default
Normandy,Seine-Maritime,,Montivilliers,16198,49.542538,0.19336,default
Île-de-France,Essonne,,Orsay,16153,48.697161,2.189617,default
Centre,Eure-et-Loir,,Lucé,16149,48.439575,1.466895,default
Alsace-Champagne-Ardenne-Lorraine,Meurthe-et-Moselle,,Toul,16128,48.678296,5.890159,default
Alsace-Champagne-Ardenne-Lorraine,Moselle,,Saint-Avold,16126,49.104408,6.705793,default
Rhone-Alpes,Ardeche,,Annonay,16075,45.239403,4.667349,default
Provence-Alpes-Côte d'Azur,Var,,Sanary-sur-Mer,16047,43.118021,5.801435,default
Île-de-France,Yvelines,,Limay,16040,48.992181,1.735384,default
Languedoc-Roussillon Midi-Pyrénées,Gard,,Beaucaire,16036,43.807235,4.644269,default
Auvergne Rhône-Alpes,Isere,,Saint-Égrève,15996,45.233131,5.681538,default
Alsace-Champagne-Ardenne-Lorraine,Meuse,,Bar-le-Duc,15950,48.773605,5.158238000000001,default
Pays de la Loire,Vendee,,Les Herbiers,15933,46.86919,-1.013388,default
