CT,Catalunya,08,Barcelona,040,Canet de Mar,,14177,41.5889734,2.5803886
CT,Catalunya,08,Barcelona,041,Canovelles,,15906,41.61872959999999,2.2770506
CT,Catalunya,08,Barcelona,046,Cardedeu,,17938,41.6394024,2.3591531
CT,Catalunya,08,Barcelona,051,Castellar del Vallès,,23442,41.6172338,2.0873256
CT,Catalunya,08,Barcelona,054,Castellbisbal,,12364,41.482929,1.9869293
CT,Catalunya,08,Barcelona,056,Castelldefels,,63891,41.2800161,1.9766294
CT,Catalunya,08,Barcelona,072,Corbera de Llobregat,,14240,41.4177165,1.9326228
CT,Catalunya,08,Barcelona,073,Cornellà de Llobregat,,86376,41.3573827,2.0707159
CT,Catalunya,08,Barcelona,074,Cubelles,,14420,41.2085031,1.6727934
CT,Catalunya,08,Barcelona,076,Esparreguera,,21701,41.5389334,1.870725
CT,Catalunya,08,Barcelona,077,Esplugues de Llobregat,,45626,41.3766912,2.0858115
CT,Catalunya,08,Barcelona,086,Les Franqueses del Vallès,,19446,41.64782750000001,2.3123031
CT,Catalunya,08,Barcelona,088,La Garriga,,15740,41.6803805,2.2833401
CT,Catalunya,08,Barcelona,089,Gavà,,46405,41.3028274,2.0019345
CT,Catalunya,08,Barcelona,096,Granollers,,60101,41.60619270000001,2.2870889
CT,Catalunya,08,Barcelona,101,L'Hospitalet de Llobregat,,252171,41.3661865,2.1164942
CT,Catalunya,08,Barcelona,102,Igualada,,38751,41.5847817,1.6226538
CT,Catalunya,08,Barcelona,105,La Llagosta,,13252,41.5138608,2.1930919
CT,Catalunya,08,Barcelona,107,Lliçà d'Amunt,,14742,41.6081296,2.2396577
CT,Catalunya,08,Barcelona,110,Malgrat de Mar,,18371,41.6455042,2.7438793
CT,Catalunya,08,Barcelona,112,Manlleu,,20228,42.0035444,2.2852014
CT,Catalunya,08,Barcelona,113,Manresa,,74655,41.7292826,1.8225154
CT,Catalunya,08,Barcelona,114,Martorell,,27694,41.4795041,1.923048
CT,Catalunya,08,Barcelona,118,Al Masnou,,22923,41.4826455,2.3114706
CT,Catalunya,08,Barcelona,121,Mataró,,124867,41.5381124,2.4447406
CT,Catalunya,08,Barcelona,123,Molins de Rei,,25155,41.4134488,2.0182425
CT,Catalunya,08,Barcelona,124,Mollet del Vallès,,51650,41.542551,2.2113698
CT,Catalunya,08,Barcelona,125,Montcada i Reixac,,34377,41.4931546,2.181871000000001
CT,Catalunya,08,Barcelona,126,Montgat,,11501,41.4684703,2.2850483
CT,Catalunya,08,Barcelona,136,Montornès del Vallès,,16172,41.5445244,2.2670286
CT,Catalunya,08,Barcelona,147,Olesa de Montserrat,,23536,41.5451695,1.8913371
CT,Catalunya,08,Barcelona,156,Palau-solità i Plegamans,,14457,41.5839461,2.1804146
CT,Catalunya,08,Barcelona,157,Pallejà,,11298,41.4213871,1.9972813
CT,Catalunya,08,Barcelona,159,Parets del Vallès,,18901,41.5636447,2.2288957
CT,Catalunya,08,Barcelona,161,Piera,,14991,41.5217462,1.7502311
CT,Catalunya,08,Barcelona,163,Pineda de Mar,,25968,41.62451009999999,2.6827579
CT,Catalunya,08,Barcelona,169,El Prat de Llobregat,,63014,41.3245953,2.0934902
CT,Catalunya,08,Barcelona,172,Premià de Mar,,27944,41.4946642,2.3591531
CT,Catalunya,08,Barcelona,180,Ripollet,,37445,41.49845,2.1569325
CT,Catalunya,08,Barcelona,181,La Roca del Vallès,,10504,41.5814805,2.32586
CT,Catalunya,08,Barcelona,184,Rubí,,74536,41.4971174,2.0349243
CT,Catalunya,08,Barcelona,187,Sabadell,,207814,41.5462745,2.1086131
CT,Catalunya,08,Barcelona,194,Sant Adrià de Besòs,,35814,41.42668,2.2245813
CT,Catalunya,08,Barcelona,196,Sant Andreu de la Barca,,27340,41.4470241,1.9728327
CT,Catalunya,08,Barcelona,197,Sant Andreu de Llavaneres,,10493,41.57547470000001,2.4831483
CT,Catalunya,08,Barcelona,200,Sant Boi de Llobregat,,82195,41.3458415,2.035041
CT,Catalunya,08,Barcelona,202,Sant Celoni,,17317,41.6897479,2.4892465
CT,Catalunya,08,Barcelona,205,Sant Cugat del Vallès,,87830,41.4720702,2.0865154
CT,Catalunya,08,Barcelona,211,Sant Feliu de Llobregat,,43800,41.38467,2.0494619
CT,Catalunya,08,Barcelona,217,Sant Joan Despí,,33264,41.3673523,2.0566806
CT,Catalunya,08,Barcelona,218,Sant Joan de Vilatorrada,,10768,41.742807,1.8038035
CT,Catalunya,08,Barcelona,219,Vilassar de Mar,,20447,41.5040814,2.3922562
CT,Catalunya,08,Barcelona,221,Sant Just Desvern,,16631,41.383333,2.0666616
CT,Catalunya,08,Barcelona,230,Premià de Dalt,,10392,41.5048954,2.3458198
CT,Catalunya,08,Barcelona,231,Sant Pere de Ribes,,29666,41.2596829,1.7757916
CT,Catalunya,08,Barcelona,238,Sant Quirze del Vallès,,19602,41.5351317,2.0776681
CT,Catalunya,08,Barcelona,240,Sant Sadurní d'Anoia,,12689,41.4261755,1.7867506
CT,Catalunya,08,Barcelona,245,Santa Coloma de Gramenet,,116950,41.44458789999999,2.2103217
CT,Catalunya,08,Barcelona,252,Barberà del Vallès,,32545,41.5136208,2.1255553
CT,Catalunya,08,Barcelona,260,Santa Perpètua de Mogoda,,25466,41.5353285,2.1821487
CT,Catalunya,08,Barcelona,263,Sant Vicenç dels Horts,,27983,41.3898442,2.0035906
CT,Catalunya,08,Barcelona,266,Cerdanyola del Vallès,,57413,41.4900419,2.1396748
CT,Catalunya,08,Barcelona,270,Sitges,,28269,41.2371851,1.805886
CT,Catalunya,08,Barcelona,279,Terrassa,,215214,41.563211,2.0088747
CT,Catalunya,08,Barcelona,284,Tordera,,16433,41.6972043,2.7178464
CT,Catalunya,08,Barcelona,285,Torelló,,13881,42.0491614,2.2626613
CT,Catalunya,08,Barcelona,295,Vallirana,,14633,41.3848607,1.9317305
CT,Catalunya,08,Barcelona,298,Vic,,42498,41.9304373,2.2544335
CT,Catalunya,08,Barcelona,301,Viladecans,,65549,41.315296,2.0133208
CT,Catalunya,08,Barcelona,302,Vilanova del Camí,,12452,41.57027830000001,1.6391874
CT,Catalunya,08,Barcelona,305,Vilafranca del Penedès,,39224,41.3461265,1.6979398
