Asturias,Soto del Barco,3978
Asturias,Tapia de Casariego,3906
Asturias,Teverga,1768
Asturias,Tineo,10128
Asturias,Vegadeo,3960
Asturias,Villaviciosa,14690
Asturias,Villayón,1366
Palencia,Aguilar de Campoo,7033
Palencia,Astudillo,1002
Palencia,Baltanás,1273
Palencia,Venta de Baños,6432
Palencia,Barruelo de Santullán,1275
Palencia,Carrión de los Condes,2177
Palencia,Cervera de Pisuerga,2442
Palencia,Dueñas,2741
Palencia,Grijota,2114
Palencia,Guardo,6547
Palencia,Herrera de Pisuerga,2132
Palencia,Palencia,79595
Palencia,Paredes de Nava,1981
Palencia,Saldaña,3121
Palencia,Santibáñez de la Peña,1101
Palencia,Torquemada,1025
Córdoba,Montoro,9640
Córdoba,Monturque,2007
Córdoba,Moriles,3848
Córdoba,Nueva Carteya,5470
Córdoba,Obejo,2027
Córdoba,Palenciana,1545
Córdoba,Palma del Río,21522
Córdoba,Pedro Abad,2927
Córdoba,Pedroche,1624
Córdoba,Peñarroya-Pueblonuevo,11300
Córdoba,Posadas,7544
Córdoba,Pozoblanco,17380
Córdoba,Priego de Córdoba,22936
Córdoba,Puente Genil,30167
Córdoba,Rambla (La),7547
Córdoba,Rute,10269
Córdoba,Santaella,6062
Córdoba,Torrecampo,1177
Córdoba,Valenzuela,1241
Córdoba,Victoria (La),2375
Córdoba,Villa del Río,7403
Córdoba,Villafranca de Córdoba,4889
Córdoba,Villanueva de Córdoba,9141
Córdoba,Villanueva del Duque,1553
Córdoba,Villanueva del Rey,1096
Córdoba,Villaralto,1238
Córdoba,Villaviciosa de Córdoba,3443
Córdoba,Viso (El),2651
"Coruña, A",Abegondo,5586
"Coruña, A",Ames,30267
"Coruña, A",Aranga,1997
"Coruña, A",Ares,5743
"Coruña, A",Arteixo,30950
"Coruña, A",Arzúa,6219
"Coruña, A",Baña (A),3698
"Coruña, A",Bergondo,6700
"Coruña, A",Betanzos,13202
"Coruña, A",Boimorto,2125
"Coruña, A",Boiro,18950
"Coruña, A",Boqueixón,4321
"Coruña, A",Brión,7564
"Coruña, A",Cabana de Bergantiños,4552
"Coruña, A",Cabanas,3299
"Coruña, A",Camariñas,5577
"Coruña, A",Cambre,24076
"Coruña, A",Capela (A),1334
"Coruña, A",Carballo,31283
"Coruña, A",Carnota,4284
"Coruña, A",Carral,6180
"Coruña, A",Cedeira,7062
"Coruña, A",Cee,7723
"Coruña, A",Cerceda,5076
"Coruña, A",Cerdido,1233
"Coruña, A",Coirós,1757
"Coruña, A",Corcubión,1655
"Coruña, A",Coristanco,6551
"Coruña, A",Coruña (A),243870
"Coruña, A",Culleredo,29593
"Coruña, A",Curtis,4015
"Coruña, A",Dodro,2882
"Coruña, A",Dumbría,3077
"Coruña, A",Fene,13385
"Coruña, A",Ferrol,69452
"Coruña, A",Fisterra,4775
"Coruña, A",Frades,2460
"Coruña, A",Irixoa,1389
"Coruña, A",Laxe,3185
"Coruña, A",Laracha (A),11402
"Coruña, A",Lousame,3463
"Coruña, A",Malpica de Bergantiños,5666
"Coruña, A",Mañón,1454
"Coruña, A",Mazaricos,4173
"Coruña, A",Melide,7538
"Coruña, A",Mesía,2734
"Coruña, A",Miño,5859
"Coruña, A",Moeche,1246
"Coruña, A",Monfero,2037
"Coruña, A",Mugardos,5362
"Coruña, A",Muxía,5025
"Coruña, A",Muros,8960
"Coruña, A",Narón,39565
"Coruña, A",Neda,5261
"Coruña, A",Negreira,6936
"Coruña, A",Noia,14472
"Coruña, A",Oleiros,34693
"Coruña, A",Ordes,12776
"Coruña, A",Oroso,7413
"Coruña, A",Ortigueira,6136
"Coruña, A",Outes,6691
"Coruña, A",Paderne,2467
"Coruña, A",Padrón,8643
"Coruña, A",Pino (O),4706
"Coruña, A",Pobra do Caramiñal (A),9623
"Coruña, A",Ponteceso,5789
"Coruña, A",Pontedeume,8011
"Coruña, A",Pontes de García Rodríguez (As),10503
"Coruña, A",Porto do Son,9436
"Coruña, A",Rianxo,11386
"Coruña, A",Ribeira,27372
"Coruña, A",Rois,4710
Almería,Vélez-Rubio,6767
Almería,Vera,15108
Almería,Viator,5698
Almería,Vícar,24571
Almería,Zurgena,3030
Almería,Ejido (El),85961
Almería,Mojonera (La),8963
Ávila,Adrada (La),2640
Ávila,Arenal (El),1011
Ávila,Arenas de San Pedro,6671
Ávila,Arévalo,8172
Ávila,Ávila,58358
Ávila,Barco de Ávila (El),2576
Ávila,Barraco (El),1968
Ávila,Burgohondo,1228
Ávila,Candeleda,5104
Ávila,Casavieja,1507
Ávila,Cebreros,3232
Ávila,Hoyo de Pinares (El),2308
Ávila,Madrigal de las Altas Torres,1524
Ávila,Mombeltrán,1171
Ávila,Navaluenga,2017
Ávila,Navas del Marqués (Las),5420
Ávila,Piedrahíta,1884
Ávila,Piedralaves,2208
Ávila,Sotillo de la Adrada,4652
Ávila,Tiemblo (El),4231
Badajoz,Aceuchal,5471
Badajoz,Alange,1914
Badajoz,Albuera (La),2046
Badajoz,Alburquerque,5486
Badajoz,Alconchel,1790
Badajoz,Almendral,1296
Badajoz,Almendralejo,34265
Badajoz,Arroyo de San Serván,4175
Badajoz,Azuaga,8031
Badajoz,Badajoz,149892
Badajoz,Barcarrota,3634
Badajoz,Berlanga,2434
Badajoz,Bienvenida,2218
Badajoz,Bodonal de la Sierra,1081
Badajoz,Burguillos del Cerro,3179
Badajoz,Cabeza del Buey,5138
Badajoz,Cabeza la Vaca,1391
Badajoz,Calamonte,6330
Badajoz,Calera de León,1014
Badajoz,Campanario,5150
Badajoz,Campillo de Llerena,1414
Badajoz,Casas de Don Pedro,1560
Badajoz,Castilblanco,1085
Badajoz,Castuera,6163
Badajoz,Codosera (La),2197
Badajoz,Coronada (La),2195
Badajoz,Corte de Peleas,1312
Badajoz,Cheles,1221
Badajoz,Don Benito,36971
Badajoz,Esparragalejo,1489
Badajoz,Esparragosa de la Serena,1060
Badajoz,Feria,1209
Badajoz,Fregenal de la Sierra,4968
Badajoz,Fuenlabrada de los Montes,1921
Badajoz,Fuente de Cantos,4941
Badajoz,Fuente del Maestre,6856
Badajoz,Fuentes de León,2415
Badajoz,Garrovilla (La),2453
Badajoz,Granja de Torrehermosa,2160
Badajoz,Guareña,7151
Badajoz,Haba (La),1286
Badajoz,Herrera del Duque,3686
Badajoz,Higuera de Vargas,2020
Badajoz,Higuera la Real,2359
Badajoz,Hornachos,3749
Badajoz,Jerez de los Caballeros,9615
Badajoz,Lobón,2837
Badajoz,Llerena,5929
Badajoz,Maguilla,1007
Badajoz,Medellín,2306
Badajoz,Medina de las Torres,1280
Badajoz,Mérida,58971
Badajoz,Mirandilla,1349
Badajoz,Monesterio,4306
Badajoz,Montemolín,1455
Badajoz,Monterrubio de la Serena,2490
Badajoz,Montijo,15789
Badajoz,Nava de Santiago (La),1005
Badajoz,Navalvillar de Pela,4671
Badajoz,Oliva de la Frontera,5403
Badajoz,Oliva de Mérida,1798
Badajoz,Olivenza,12090
Badajoz,Orellana la Vieja,2836
Badajoz,Parra (La),1383
Badajoz,Peñalsordo,1042
Badajoz,Puebla de Alcocer,1240
Badajoz,Puebla de la Calzada,5970
Badajoz,Puebla de Obando,1894
Badajoz,Puebla de Sancho Pérez,2793
Badajoz,Quintana de la Serena,4818
Badajoz,Ribera del Fresno,3440
Badajoz,Roca de la Sierra (La),1515
Badajoz,Salvaleón,1893
Valencia,Gilet,3314
Valencia,Godella,13071
Valencia,Godelleta,3380
Valencia,Guadassuar,5927
Valencia,Xeraco,5881
Valencia,Xàtiva,29095
Valencia,Xeresa,2239
Valencia,Llíria,22745
Valencia,Loriguilla,1953
Valencia,Llutxent,2422
Valencia,Llanera de Ranes,1058
Valencia,Llaurí,1233
Valencia,Llombai,2765
Valencia,Llosa de Ranes (la),3575
Valencia,Macastre,1249
Valencia,Manises,30807
Valencia,Manuel,2507
Valencia,Marines,1859
Valencia,Massalavés,1597
Valencia,Massalfassar,2473
Valencia,Massamagrell,15523
Valencia,Massanassa,9264
Valencia,Meliana,10588
Valencia,Miramar,2620
Valencia,Mislata,43320
Valencia,Mogente,4527
Valencia,Moncada,21842
Valencia,Montserrat,7231
Valencia,Montaverner,1691
Valencia,Montesa,1257
